vol_pri,symbol
8180444,FCG
8179101,VNM
8174700,FRHC
8169021,SGML
8138650,CMRX
8132618,WIT
8104019,URNJ
8101440,DOLE
8096112,CVRX
8070712,VUZI
8070150,IHF
8064320,SRDX
8044202,LGF.B
8043941,BKCH
8027670,RSPT
8022850,ILTB
8004450,OSBC
7956174,EVRI
7949885,TEO
7949319,FESM
7931286,DJCO
7928676,WEAT
7928658,CLOI
7923450,GSST
7917504,AVIG
7906847,CCRN
7896210,EVGO
7877052,PFFA
7868336,GEF
7863899,HYDB
7856893,AOR
7856130,MDYG
7853208,FBK
7841950,AISP
7834136,EBS
7829888,WTV
7822885,SBCF
7809984,PRSU
7805886,PAHC
7791476,BUCK
7790576,GPRK
7776834,IFRA
7758234,NIC
7747964,SASR
7747350,XPEL
7746249,IAT
7742829,POET
7738624,TZOO
7732764,IYE
7731312,KALU
7714824,TDIV
7702101,AQST
7697924,DKL
7694605,NMFC
7679338,VIV
7672932,VAW
7669196,FBNC
7663623,BLCO
7659000,PSNL
7648025,TRIN
7640820,ACB
7637840,NTGR
7636083,KIDS
7631218,EWM
7630725,HNRG
7630518,KODK
7613535,ARCT
7607160,ARI
7597727,BSCU
7588280,FFTY
7586370,SENS
7584882,UVV
7569051,VTMX
7566372,BELFB
7545498,GCO
7540512,RGNX
7523160,IDMO
7520424,ECX
7519120,DBI
7506408,AMBC
7498087,FIDU
7488624,THRM
7485324,SKYT
7478112,NATL
7476189,NUKZ
7446000,BAC-L
7445979,ALLO
7432624,GDRX
7429160,ESPO
7425855,ETD
7425600,THD
7423808,BSJQ
7411250,PSO
7394585,IBIO
7379910,SPUU
7377323,PLOW
7375230,IBDV
7362474,EWQ
7358560,TBUX
7325812,OCUL
7318500,SAFE
7315014,CNOB
7305831,XNCR
7294024,PFS
7285058,IYJ
7280640,DAKT
7270977,VRTS
7263068,GTL-B
7262910,ASTE
7252248,AIV
7252160,NBHC
7241049,CEVA
7240096,DENN
7239834,CTS
7230138,AMCX
7214416,STEL
7211817,ROBO
7205290,BCAT
7191336,DSP
7186762,KINS
7178388,JELD
7167527,IWL
7157500,ZIP
7154812,VTOL
7148538,IMKTA
7147266,LGF.A
7138924,ECAT
7137872,PRO
7137130,FLRT
7136639,JPM-M
7132538,ASC
7130448,ULST
7114500,ROM
7113984,LINC
7091062,PRFZ
7087504,PFIX
7082824,DFAW
7068992,PCY
7063524,INVX
7063065,BNO
7062306,HZO
7061920,MDYV
7061042,KURA
7058571,XERS
7054624,ATUS
7046720,IHE
7031212,BBDC
7004800,LUCK
7001660,RYI
6994344,TRS
6990549,OMER
6973244,BOOM
6965360,TTI
6964860,NABL
6959556,LADR
6954924,DON
6939239,TSPA
6939154,LBRDA
6935625,SPCE
6933498,SLQT
6931701,LLYX
6930460,AMZY
6917724,VTWV
6912460,E
6893499,BCAL
6891616,NHC
6883323,CHAU
6883266,JPLD
6873785,HPP
6872061,CTM
6861624,RSPF
6860112,DISV
6859638,API
6859590,REPL
6856720,INTW
6847065,FEM
6843122,SVV
6842900,UFEB
6821734,RFIX
6806664,DAPP
6803592,ASIX
6801483,SMWB
6772500,RWJ
6756884,VGUS
6752592,MESO
6733440,MCB
6730407,OTLY
6720408,IXG
6720000,FNDB
6717240,QLTA
6713476,ATRO
6711906,EWS
6710160,PAX
6700848,BSCT
6696300,CRMD
6691776,ESLT
6686063,PPTA
6683166,ACES
6680506,PLYM
6680232,TBRG
6665005,YYY
6658356,MAG
6648207,HSTM
6645744,FNOV
6644129,NIU
6640170,PX
6623370,DBD
6615840,PFEB
6605573,ACCO
6601392,PRA
6596928,NUVB
6546225,PABU
6525795,CMP
6524206,VIOV
6515483,FIP
6511103,THR
6501652,HIFS
6498144,USPX
6484544,PDP
6467580,ARCO
6456030,DFIS
6449359,NVRI
6448974,FJAN
6444040,HUYA
6436710,SPSK
6423077,EQWL
6419400,CHT
6416024,GSBD
6402998,TGRT
6399628,MIND
6395544,XT
6393816,ZYME
6391056,BOW
6384238,NGVC
6380420,FLDR
6376576,RGR
6375096,AAT
6374709,RING
6370560,BKV
6359946,GHRS
6356335,GCI
6334493,JPEF
6314700,HOPE
6314228,CDRE
6304340,VLRS
6303295,MAGX
6302338,YEAR
6298785,DOGZ
6296790,SIGA
6293856,CWE.A
6292393,CYCU
6280140,OPTT
6275200,JPC
6254427,QCRH
6252012,DNP
6249698,FTCB
6244992,NWBI
6242373,SPIR
6239601,MITK
6233056,METD
6233018,KW
6227500,TCPC
6220788,FEBM
6209326,PLTK
6207020,MEAR
6206683,TSLG
6205350,BA-A
6202742,AVL
6201600,ORIC
6201587,DIVI
6196368,EIS
6196278,ASPI
6191328,UJAN
6187230,SDIV
6186856,ARLP
6177050,XCEM
6169941,STIM
6161320,BBAG
6159802,PRK
6143928,WIMI
6141344,OBK
6138615,MEG
6131462,FLWS
6127546,ANGO
6104068,IVOL
6102544,HEWJ
6094906,AGRO
6090393,UMH
6082948,BAND
6074334,NG
6073578,HAIN
6072068,UNOV
6070194,LGLV
6061328,STKL
6042394,RLX
6040164,VEGI
6037692,NYMT
6027710,BRKL
6017850,RDTE
6015274,ILCG
6005832,RLAY
5993803,FFSM
5991219,LKFN
5989126,METC
5971290,VRIG
5966949,TCMD
5966350,DFEB
5962113,HSII
5961010,CGSD
5951100,GAMB
5947339,QGRW
5946285,HLAL
5938525,BAB
5937744,NTSX
5928825,SUSA
5927933,PRTA
5917044,BBNX
5912839,BITQ
5912505,SAFT
5909432,REZ
5908194,NVG
5907456,EDIT
5900995,PRAA
5874696,ANG-B
5858680,NAD
5853708,GEL
5849977,JBND
5847788,EBR
5846535,TXUE
5846400,CCCC
5837832,CHCT
5837300,IVVD
5834550,IYY
5828050,FFEB
5823576,SRCE
5810436,GTO
5810048,MTLS
5797385,IEP
5784760,FPEI
5780610,PSNY
5776230,LRGF
5765896,ECOR
5752005,GARP
5749646,INGM
5738820,VSGX
5737446,BLZE
5731033,SPTN
5722032,FIAT
5713506,HTLD
5712228,SCL
5711260,MATW
5709891,BAC-M
5701545,NUS
5689365,JMEE
5688290,EUSC
5681736,STOK
5676318,PSFE
5665008,BRZU
5658872,BLNK
5655936,CSHI
5649000,ECC
5627690,TFPM
5626320,EDN
5625206,ELP
5612400,FBMS
5604300,ONDS
5598135,PDO
5591284,BIGC
5588076,PFBC
5587560,LUNRW
5584651,KIO
5584410,KLC
5578571,AHH
5575752,MSEX
5575469,EXI
5564644,OXY.W
5559600,FCOM
5551441,BWLP
5548263,DGLY
5548248,MTUS
5547826,FDIG
5541162,PACS
5532939,PNTG
5531610,WABC
5521472,ETON
5516550,BSTZ
5515216,AMOM
5507880,GOOD
5500790,MRNY
5499535,AOA
5499000,RLY
5496270,ORRF
5495820,MRTN
5491000,SMTH
5489433,BMEZ
5479320,FRDM
5475288,ARKO
5463719,UBT
5463304,NZF
5461929,LOB
5455515,FGDL
5450276,OPRT
5448326,SHYF
5447874,ALDF
5443662,VREX
5443587,FOR
5441556,SSYS
5439960,STBA
5426564,LILA
5421125,BUYW
5416040,WEBS
5413914,PICK
5411978,DCTH
5402238,QDPL
5391828,TMB
5390804,CCSI
5371569,CGSM
5362052,QTRX
5356272,SMIG
5351087,BSAC
5348874,ZGN
5340400,XCCC
5334100,GTN
5332730,XFEB
5332392,AVBP
5330146,MATV
5329408,ZEUS
5318955,USOI
5305628,ADTX
5298836,SMP
5284998,PHAT
5278768,ZIG
5277744,DOOO
5276908,KYN
5274789,IYG
5271497,RVT
5270582,CSQ
5265876,TNXP
5255108,BST
5254893,TR
5248208,FBRT
5246298,CHCO
5239630,KORU
5237500,TRTX
5234603,NNI
5229408,HAFC
5228600,EARN
5217240,NEXN
5209920,CETH
5196378,KIND
5190166,INN
5176963,MJ
5176496,HFWA
5176004,CGEM
5175256,EDC
5174400,BUFQ
5167050,SMC
5163470,NOTE
5163408,SFLR
5153870,MULN
5149320,FIW
5144340,FG
5138911,IRWD
5137827,DMRC
5135359,IFEB
5125050,CLPT
5123020,GHM
5120076,UTSL
5101950,KB
5101611,SGMO
5100392,DFGX
5099192,IBDW
5096940,EMEQ
5091240,ACIO
5080239,NPK
5078700,HYEM
5075192,FXE
5072906,XES
5063688,CSR
5059491,DFAR
5056596,KRBN
5056464,ALEX
5052975,DNL
5052111,SOPA
5049150,WFC-L
5032935,BSVO
5031810,JBSS
5030181,GDOT
5026812,EAGL
5022556,CLW
5015304,ERY
5009513,TMC
5005045,SXTC
5003100,TITN
4997664,GNOV
4992975,DFEN
4990480,SPH
4977388,DRV
4976832,KOPN
4976580,AMDY
4976141,ESQ
4968468,PDM
4962420,LOMA
4957897,TK
4955160,ADX
4950498,QQQX
4950462,RWT
4950210,CBL
4949424,FBY
4944672,COMT
4936827,IWC
4935940,SKBL
4918550,CWI
4918540,EIC
4917304,NFXL
4916486,YYAI
4913869,UYLD
4913683,TCBK
4912050,PERI
4910280,SION
4910087,IGRO
4907948,RZC
4906068,CSAI
4902567,TCHP
4901410,BSCV
4899180,ETV
4892816,FLXR
4889542,PDFS
4888740,ALGS
4885875,PTL
4878117,BMEA
4875255,BF.A
4870025,WFC-Z
4866579,CRDF
4857804,FCEL
4855770,HYT
4849950,HCSG
4842768,IVLU
4831344,MAYAU
4824855,PRTH
4819840,OBE
4816118,FMS
4812977,TRVI
4812225,MLR
4798557,IBCP
4798116,PEBO
4794251,PUBM
4790760,EWJV
4787720,AMBP
4769804,FPX
4768692,UVSP
4765968,BRKU
4760448,CGBD
4753840,RQI
4753218,PREF
4744305,HFXI
4734184,COAL
4727919,FTGS
4727800,KOP
4727580,MUX
4727194,EMGF
4721472,EU
4718750,ICCT
4715583,EQBK
4713520,SB
4711274,AOM
4703400,VTS
4696860,CPS
4696128,CORN
4681224,GLDD
4680255,AMRC
4678761,MSFL
4678740,USA
4678560,SCMB
4674163,DNTH
4671660,UROY
4665210,VERO
4662658,TMCI
4658310,ARKX
4649072,UHAL
4644684,ECVT
4644000,HCKT
4639426,BCSF
4639088,CLB
4632012,FLGT
4631207,SFY
4623042,GLTR
4620900,MUU
4619632,FLCC
4618628,PEY
4613796,BCH
4610013,ZALT
4608000,GABC
4607036,ESOA
4606569,EYPT
4606227,DFIP
4604833,DSL
4596098,GSUS
4583592,ETY
4578287,EZPW
4569800,DTCR
4569120,VTEC
4562070,CRVS
4551618,ERII
4540240,LRGG
4535490,NPKI
4530939,YBIT
4528160,LAND
4514915,BNDW
4504629,DCOR
4487750,DMLP
4486229,ERO
4480146,LIND
4478181,QQQU
4475408,SAR
4461678,IMMR
4457567,CSAN
4457071,MEI
4447952,ENTA
4446610,EETH
4437232,SDVD
4437108,UVE
4432132,BSJP
4431000,MBUU
4424502,EVLV
4417604,AKBA
4416132,MDXG
4408508,TBPH
4408185,USXF
4403420,FXF
4402944,CHAT
4398806,CORP
4393500,FNDC
4388760,PTF
4385661,ELVN
4380116,TEN
4379316,TLSA
4378374,KOMP
4376985,FISI
4373304,XSOE
4372200,FSCO
4363870,CHI
4353116,DRD
4351740,VTEX
4350702,PXH
4347512,SCHJ
4337820,CEPU
4307733,HCTI
4302064,INCM
4301745,DCBO
4301505,CGHM
4298999,LQDH
4298562,BGB
4295074,FTQI
4293520,IGEB
4292370,ATOM
4286750,HITI
4278510,HIBL
4268160,TERN
4266799,KXI
4257520,GXG
4256784,MDIV
4253230,IBTJ
4251168,IGR
4249240,CDXS
4244904,IHAK
4244305,DAX
4242104,LOCO
4239072,DH
4234897,WLFC
4233279,UTWO
4208400,IIIV
4200924,VTC
4197440,RSPN
4196160,MMI
4195177,OABI
4187739,BRTX
4182675,FDD
4173628,USVM
4170250,FVR
4164723,T-C
4157309,VZLA
4152897,WASH
4152176,MCS
4146479,BDJ
4142534,LFVN
4141164,FMAG
4138928,SLP
4135194,INFN
4129664,TRML
4123900,AIA
4117780,CCIR
4114500,HOUS
4113558,UTWY
4110327,DIVB
4108907,IDGT
4107809,IE
4106250,GQI
4104804,PFC
4102495,BSMS
4101416,UTF
4094420,REAX
4091526,RWO
4087854,TYG
4084625,MERC
4083624,NBXG
4081320,SWBI
4081040,GQRE
4080735,LUNG
4076184,IX
4071032,CTKB
4062346,UBRL
4061590,BSCW
4061333,MANU
4055310,UGP
4054100,VIOG
4048198,BTT
4047864,HIPO
4046112,GBTG
4046048,APUE
4044174,NNDM
4041219,MSBIP
4036004,UFO
4035010,URGN
4032851,KCE
4027499,NFLY
4022715,HTBK
4017028,BUXX
4016556,BRSP
4013433,REGL
4012950,SOFX
4012296,GSEP
4009500,IDT
4009464,BAC-Q
4007600,MTW
4005176,CODI
4004345,LXRX
3998556,RNAZ
3991095,KELYA
3988639,CMRE
3986852,MED
3985557,AVSC
3980787,UMI
3971803,REX
3967853,HDEF
3964678,JMOM
3952314,FTRB
3951558,HCAT
3949936,AEYE
3947992,DCGO
3946400,HEDJ
3940908,NBBK
3937999,QQQD
3929159,HY
3923262,JSI
3920176,MSLC
3911231,BNED
3909100,PFRL
3907816,RAPP
3907200,REPX
3905512,JVAL
3895593,SREA
3889536,FREY
3888940,CFB
3885536,JGLO
3880638,CWCO
3877783,SBR
3876502,CPER
3872624,GJAN
3871364,USTB
3860808,SVC
3846416,SPCB
3840900,DJTWW
3838420,ACDC
3836646,HNDL
3827304,ICOW
3804774,DCO
3801546,XNTK
3798479,WBTN
3796380,STT-G
3793444,BY
3787502,FATE
3787376,ETHV
3786852,RDVT
3781604,CAC
3780880,AMTB
3780480,NMR
3776184,QCLN
3775590,MBIN
3766100,SEB
3759120,AGZ
3745233,PCG-X
3744161,ARQQ
3741985,JPM-D
3740140,AGGY
3738577,SEG
3738486,SAVA
3737370,TSL
3735104,NUKK
3734988,SNBR
3733625,SLRC
3728294,EVT
3726632,RYAM
3725176,FINX
3720345,PGJ
3702311,SBGI
3700394,LASR
3699611,RNAC
3691702,FELV
3679525,RDUS
3677502,XSVM
3672900,SPNS
3670394,EBF
3662848,CIG
3656645,QQQJ
3655810,EQL
3653650,PHO
3649320,YEXT
3648051,OPK
3647440,CTRN
3646720,PROP
3646005,PRME
3644695,STOT
3641281,STEM
3639246,FDLO
3635100,BRY
3634092,JPIB
3633482,BAC-O
3629808,QLTY
3627100,XPER
3624435,VCIC
3624231,UFCS
3624212,ECO
3620960,LGOV
3620435,DHS
3602476,NUV
3598654,PKW
3596230,STEC
3594766,ESML
3593900,KBDC
3590730,NPWR
3583920,AVSE
3581141,NANC
3581100,INFL
3578700,IPKW
3577922,FER
3573539,FXC
3573487,LGMK
3570336,OCFC
3569790,CPF
3569688,LXU
3567952,TYA
3556420,FMBH
3556201,FLCB
3554328,AAPB
3548017,CORZW
3545400,AUTL
3543183,QMOM
3541024,ILOW
3539975,EBND
3538452,OMAB
3536827,CVGW
3534638,TSHA
3534070,JUCY
3528252,SCHY
3524916,GSEW
3520032,INGN
3516865,ECH
3515832,CRMT
3505920,GLPG
3505920,LTPZ
3505500,PDX
3503808,IBMP
3501861,DRUG
3500868,IFN
3494892,THFF
3494236,STK
3488375,CRBD
3487004,VCRM
3483526,ATAI
3481856,PDEC
3480992,GSM
3479424,IQQQ
3478379,NMM
3477072,CRSH
3473625,DRIV
3473239,SSL
3473000,AZUL
3459780,REBN
3456512,AMSF
3454980,FYX
3452020,CMTG
3451614,COF-I
3448584,STCE
3446880,TFLR
3442938,IPI
3440868,BRFS
3439415,KREF
3427736,JPIN
3423320,NUTX
3421224,NBN
3421216,ACP
3420750,SLDP
3418074,WSR
3418010,IGBH
3417936,IYM
3406485,FBT
3406426,BURU
3406320,PSC
3403083,LAR
3402591,FNX
3400803,OLMA
3395120,GRPM
3389375,GAB
3385445,TV
3384284,WLDN
3379992,SPRE
3377664,IGPT
3372250,NGNE
3370256,UTL
3366495,EDIV
3364812,CRWL
3364368,IEO
3359835,NFRA
3359460,RPAY
3356276,SYF-B
3347758,XONE
3346211,CNYA
3344028,NVRO
3343536,BLX
3334958,CSV
3334298,EUSA
3332680,URAA
3329280,SUSC
3328800,CHY
3322463,IJUL
3319659,JQC
3317642,PITA
3310470,CLDT
3308375,MAXI
3307602,TDAC
3307304,MYO
3300150,HCMT
3294654,GMRE
3293675,PGF
3293062,XJUN
3291487,MQY
3288285,NETD
3287664,ASM
3281226,PLCE
3268500,OUSM
3264587,FOA
3264066,CRESY
3260502,GCOR
3258451,XTEN
3257604,ALDX
3256905,AGS
3256448,PSQH
3256010,C-N
3253567,BTGD
3252729,SKE
3246948,GAUG
3243546,BSJS
3238966,OSEA
3236400,CGCV
3235985,BWX
3233858,BUFZ
3228192,ENFR
3220082,EXG
3211800,VTES
3207825,HIPS
3206335,PINK
3205258,MOV
3195648,UAMY
3188160,MTAL
3183970,BBN
3177380,SENEA
3168974,EGY
3164016,QUIK
3163824,EURL
3163632,EMHY
3162716,APEI
3156540,NAK
3154335,MUA
3149274,QQQY
3146000,FLQL
3144300,HPK
3131811,GLOV
3129424,CION
3126098,PSK
3125022,PTPI
3123940,PSI
3123131,DGCB
3121128,RWK
3109050,BBSB
3104388,NAC
3101708,TFSL
3101340,DIV
3099831,OSUR
3095776,FFIC
3095253,CNDT
3095022,PTNQ
3094904,OCEA
3086005,ICLO
3082584,BNDC
3081132,CCAP
3080439,TIPX
3078645,LEGH
3077775,WRLD
3075599,PRPH
3071466,IIM
3070231,ZFEB
3068772,IBDX
3065244,MBOT
3060892,VTHR
3058209,ORN
3057505,FLHY
3055633,INMB
3054402,NULV
3053200,NML
3052056,ACRE
3048512,VTEI
3045762,BSCX
3042666,HIGH
3039200,SMBC
3038000,OACC
3036505,AMPY
3036450,EWCZ
3025704,RSLS
3024891,MLAB
3022155,AMZD
3012728,MSFD
3012117,MGTX
3009010,SCUS
3004672,DSU
3002922,ITOS
3002918,TEF
3001900,MAZE
2998904,UIS
2992332,EVSD
2991989,EQV
2990196,VSDM
2987580,DHIL
2980173,CRON
2977128,INDY
2976526,TTGT
2974066,CHIQ
2963847,T-A
2957616,DFEV
2956500,BCYC
2949120,RSPH
2948460,GMAY
2945124,ELMD
2944613,BHAT
2940077,ANNX
2937140,STVN
2927720,SVRA
2927613,UPB
2923032,FC
2914650,CLFD
2913981,OPY
2904979,TDTF
2902320,VSTM
2900880,AMZA
2897818,SEIX
2897370,QVCGP
2896749,VCEB
2896205,MYE
2892084,NCI
2892033,RAVI
2888424,NWPX
2887236,VVR
2884938,SOJD
2879710,CMPS
2879600,FDUS
2879520,HFRO
2879184,AVLC
2877275,RSPG
2876922,SUSB
2876817,PEJ
2876466,GGN
2875640,GDV
2875362,JHX
2873568,INSG
2871486,NXG
2868314,SNDL
2866320,RIGL
2862828,MIDU
2862339,AVNW
2860353,NPCE
2858559,TAFI
2849172,PHK
2845320,BFS
2845134,NVDG
2839135,BXMX
2838173,SBSI
2836398,LCTU
2836200,SLNH
2834460,BKIE
2833336,GLP
2832780,USMC
2831220,SEAT
2825760,DMXF
2824432,ATS
2823096,PGRE
2820146,SOBR
2818725,IIIN
2815608,IJAN
2813416,VOTE
2813250,OCGN
2806785,BERZ
2797691,TKNO
2792205,REFI
2792199,OILU
2790375,NRK
2786410,OSRH
2784429,RUNN
2769858,GIC
2769328,CFFN
2768058,EVLN
2762504,MARO
2758086,CCU
2757873,PLTW
2756440,BAFE
2752596,MAMA
2752360,RA
2748730,CANG
2748402,IWMY
2748000,CLMB
2745394,THQ
2742440,PLSE
2737000,HMOP
2726310,IWMI
2724149,IAUX
2713660,RCB
2712160,RSPS
2710950,SCM
2696937,SHYM
2696005,DFSU
2695709,KE
2691930,MLNK
2690046,AACBU
2688696,STRV
2687860,CAAP
2687235,RBBN
2684776,ZVIA
2684220,NRDY
2684000,VNDA
2680792,BLDE
2680355,TOTR
2680212,GLUE
2677296,SIXO
2672649,HBNC
2669040,SFLO
2668209,KMDA
2664480,CET
2661984,BAK
2656420,GOSS
2656032,EOS
2648228,MBWM
2646567,MDWD
2644702,ETW
2644008,GTE
2643288,ZUMZ
2642937,RERE
2642445,SEPN
2639703,PCEF
2638105,RXT
2635512,THW
2634876,ORGN
2633100,SLI
2632272,GILT
2625990,DEXC
2624205,IQDG
2624104,IGIC
2622760,ACEL
2620802,TUSI
2618356,MYI
2617424,SHNY
2615640,DWAS
2608890,ASLE
2604952,FNGB
2603095,VERI
2603040,REI
2599920,RETL
2594626,XHS
2593296,STGW
2592752,CAOS
2591602,GDEC
2590201,EGHT
2587200,AVO
2586121,CTBI
2570625,ATLC
2568650,HRTX
2564759,RAIL
2562384,DES
2557286,PUTW
2550750,TMP
2549889,AIP
2549580,JOET
2546008,IVAC
2545344,BSJU
2545256,AIYY
2543422,BFST
2542680,IEZ
2541364,NMZ
2539746,OB
2537600,IXP
2537360,EMD
2535626,AAMI
2533656,IRMD
2531655,SPPP
2529900,ONEY
2528856,LDUR
2526810,CMPX
2525699,KBWD
2522550,LAB
2517992,RMR
2516419,EFXT
2515072,FSBC
2511990,MIST
2511864,IVOV
2510270,TRST
2509320,SPYT
2509276,NRIM
2503296,CGMM
2494168,PSDM
2493214,AOD
2492863,MPTI
2488050,DOYU
2483602,RNGR
2483026,XFLT
2482300,CGNG
2481510,ROBT
2481294,KITT
2480660,XLSR
2477024,WINN
2472305,GPRO
2464700,EVSM
2463312,GETY
2461856,TKC
2461184,MMIT
2460579,PFM
2458792,GMAR
2458632,GIGB
2458539,PLMK
2454372,JANZ
2454030,NIXX
2448072,AUSF
2447846,UAE
2442828,EWO
2442072,CRBP
2441556,UMMA
2437776,BTCT
2430840,GVIP
2424360,TARA
2422386,NVGS
2411799,EDEN
2410762,JULZ
2410569,BBMC
2410150,RXL
2404585,BAI
2403968,MRSN
2403120,QUAD
2397175,LYTS
2391985,MTRX
2390250,ZVRA
2386630,FFWM
2379300,AZ
2379032,SMDV
2376054,DMBS
2373336,JSCP
2367225,IQDF
2364740,GJUL
2360883,BKKT
2358153,TDVG
2358064,BVS
2356718,SHEN
2355264,KLTR
2354550,ABEO
2354534,MOFG
2353728,TCBX
2351100,ITIC
2350768,SID
2350762,QVCGB
2348403,GRC
2347508,MORT
2345134,FLMI
2342400,FMHI
2342190,SJT
2340892,HRZN
2339988,ATH-A
2337174,ZNTL
2334720,AIO
2334378,LPSN
2333580,SOJF
2330870,ANGI
2329400,SPYX
2325245,NKTR
2321768,RRGB
2321016,QMFE
2319920,CVLG
2317856,FDMT
2313684,GHY
2303364,DBO
2303000,NKTX
2302368,TYD
2302344,LENZ
2300571,VFS
2299472,GEM
2299153,BAPR
2298230,SGMT
2297820,QVCGA
2294045,SD
2291148,DADA
2289924,QSPT
2284332,KEP
2282280,DGICA
2282112,GSSC
2281986,MXCT
2281527,CELC
2277550,CCNE
2274600,JPM-K
2270853,MAXN
2266836,KBWY
2264562,FRA
2263815,GRNT
2263200,AVK
2260764,DHC
2256518,EHTH
2254198,PXF
2252390,FREL
2248400,BABO
2247836,PCRB
2244321,LRMR
2242765,QUS
2240650,RNP
2239174,CXSE
2238000,LEMB
2237208,HEQT
2234743,TECB
2230800,LVHD
2230605,LXFR
2229390,XJUL
2228035,BMRC
2227446,SWAN
2226119,HQH
2225125,IAUG
2225083,YORW
2222335,GLAD
2218875,SHBI
2218110,FIIG
2217468,TPYP
2215780,AVSF
2213540,YLD
2206788,PFLD
2205270,DFNM
2205078,DLY
2203170,HEPS
2186678,PAPI
2185782,KRNY
2184954,BFC
2180326,AGH
2178000,ASGI
2172261,TAGG
2172124,EEMA
2171520,MBI
2168712,PSFF
2164941,FEAT
2163679,CDTX
2163350,NIE
2160572,IUS
2159978,NMRA
2157894,BBUC
2154375,RWAY
2152608,QEFA
2150616,BIT
2148160,CDLX
2148135,CERS
2146659,IDR
2142024,AMLX
2140196,PKST
2140068,MBX
2139615,LITM
2135610,EAF
2134552,QTOP
2129100,MEXX
2127488,PACK
2127437,NOTV
2125236,DOMO
2122484,NFJ
2120000,LSEA
2118690,PAL
2111490,EPHE
2108750,ILCV
2106025,DDC
2104926,DBEU
2103224,WFC-C
2100048,HTAB
2097655,TAFM
2097480,PHUN
2096760,VIXM
2096708,DDLS
2095557,NVOX
2092965,IMTX
2090768,PBPB
2089245,DUSA
2088000,MPB
2087552,CGW
2087452,NAAS
2081520,IVVW
2077944,BYM
2076397,NFBK
2076360,UDN
2075738,DFCA
2075052,PKB
2072000,MNPR
2071650,DDL
2070750,FEGE
2070136,FNGO
2067492,NLOP
2066315,BFEB
2065500,PAXS
2063160,ATPC
2063005,FGD
2053786,GIAX
2052612,YETH
2051843,EMO
2051487,LPRO
2047437,SYFI
2047020,RBCAA
2043030,CVAC
2041415,OILD
2039664,BIBL
2038932,JSPR
2034815,HYLN
2034540,CGNT
2032740,DECW
2031450,CEPI
2030568,TBCH
2030202,IVOG
2029376,CCD
2028600,RICK
2028272,IBHE
2026639,PBDC
2016012,IGHG
2013924,MXF
2013616,CRPT
2010442,YOSH
2009129,VFMV
2006784,GXC
2006172,MEGI
2005967,MUC
2002566,ADSE
2000960,CARY
1997276,COMB
1995630,TYRA
1994304,NEWT
1993329,ONIT
1988142,PNNT
1987953,SATL
1987900,SKOR
1985265,ZNOV
1984360,METV
1984121,CGEN
1984000,MS-E
1981904,IBDY
1980198,HCAI
1980084,TDF
1973445,DFJ
1972592,FTK
1971150,EZA
1967940,LTRY
1966680,PGC
1965600,SEIM
1965444,CKPT
1965052,EHAB
1963302,ALTG
1962301,CDZI
1961313,FLL
1957792,KRRO
1955170,ASG
1954653,FXD
1952424,INOV
1950447,RSPD
1949280,RSKD
1948572,XSHQ
1948422,EIPI
1946252,FVAL
1945845,UHT
1945801,FAX
1942332,BFRG
1940715,FGEN
1939730,ATLX
1938972,CDT
1938170,AWF
1936725,MSFX
1936338,TLTE
1935594,CRCT
1933191,QQQH
1931188,NRP
1931030,BGT
1930206,FDHY
1929811,SGHT
1926490,QQA
1925444,WFC-D
1923988,FLD
1923335,ANVS
1922415,PWB
1919920,FMF
1914392,EDZ
1913661,ONEW
1909980,ACIC
1908169,RDWR
1907250,NHYM
1901410,TPVG
1899000,NUMI
1896450,DVYE
1896230,PTMC
1895184,KOD
1892066,FDG
1891890,IG
1888608,IOCT
1888110,ALNT
1886500,QQMG
1886472,GBAB
1885336,HTB
1884000,SMMU
1880999,SDHY
1874964,SQY
1874224,JPMO
1873515,MGRE
1873463,IQI
1873404,HEZU
1873018,JILL
1872335,EVBN
1862586,BUFF
1861818,CLEU
1859829,EB
1858446,MHD
1857466,OLP
1856734,DJIA
1856092,CBNK
1855805,INTF
1852521,PFFV
1851634,GOCT
1847521,MCI
1846074,CYRX
1845430,SDOG
1841040,INDL
1841008,CASS
1839640,BSJR
1837395,DBND
1837038,POCT
1834819,FIGB
1833942,IBHG
1832430,BARK
1832208,TXO
1831891,SMTI
1831830,FOSL
1831360,BNZI
1827872,NIVF
1826510,GOOY
1825583,BATRA
1824475,ACON
1824359,ME
1823598,FLCH
1823225,FTA
1822644,EVV
1821690,CABA
1820577,QCJA
1819958,NCMI
1819755,BUI
1819634,CRML
1816492,JPM-C
1815624,ZIMV
1815191,POLE
1814240,VMO
1813872,RSPM
1811825,FPH
1810236,AVGE
1806009,HDSN
1805394,JSMD
1804998,MSB
1803480,GRW
1802502,ETWO
1802320,SRTS
1802188,CARE
1801800,ERAS
1801792,ALBT
1800068,IEUS
1797613,DTD
1797510,KGEI
1796016,CPSF
1794768,SPOK
1793840,IBUF
1793796,LOUP
1793706,TUR
1792790,TBI
1792574,HIX
1792485,CDXC
1792184,SCJ
1791472,SINT
1789830,FLGB
1788690,FTXO
1786686,PHYL
1786602,REMX
1785188,PTRB
1783130,TWFG
1782200,MS-O
1782144,SPGM
1779854,IPAC
1779848,MOO
1778109,SMOT
1777613,DUO
1777072,BKHY
1777056,GAM
1773696,TLX
1773589,IGOV
1773076,NEOV
1772190,AVRE
